"id","title","longitude","latitude","city","area","room_type","floor","size","oriented","price","unit_price","decoration","Fangtianxia_data_source","age","elevator"
"336","绿城百合叠翠苑 精装修 中间楼层 三室二卫 房主","116.07862854003906250000","39.71850967407226562500","北京","房山","3室2厅2卫","中层楼层（共5层）","121.89平米","南北","4100000","33637元/平米","精装修","3","2011年","无"
"337","果园商圈 保养采光好 南北通透 房200米 广渠快速路","116.64159393310546875000","39.90141677856445312500","北京","通州","3室2厅1卫","中层楼层（共26层）","104.51平米","南北","4850000","46407元/平米","精装修","3","2010年","无"
"338","西城南北板楼+两梯两户+明厨明卫+餐客分离+可改四居+看房方便","116.33554840087890625000","39.89875411987304687500","北京","西城","3室2厅2卫","高层楼层（共22层）","131平米","南北","14200000","108397元/平米","简装修","3","2009年","有"
"339","小关北里 近 精装修装修2房 装修全送 房东急售","116.42359161376953125000","39.98633956909179687500","北京","朝阳","2室1厅1卫","中层楼层（共5层）","53平米","南北","3850000","72642元/平米","精装修","3","1991年","无"
"340","房山阎村绿城百合 南北向两居室 采光好五年一套接受贷款","116.08164978027343750000","39.71720886230468750000","北京","房山","2室1厅1卫","中层楼层（共5层）","87.12平米","南北","2950000","33861元/平米","中装修","3","2006年","无"
"341","马坡花园精装修三居室看房方便","116.66172790527343750000","40.18245315551757812500","北京","顺义","3室2厅1卫","中层楼层（共6层）","119.95平米","南北","4150000","34598元/平米","精装修","3","2011年","无"
"342","东三环 国贸旁 高楼层 西南向 正规三居室 前后不临街 看房随","116.46593475341796875000","39.90117645263671875000","北京","朝阳","3室2厅2卫","低层楼层（共32层）","130.3平米","南","14600000","112049元/平米","简装修","3","2004年","有"
"343","远洋新干线+高层观景+东南带露台+高原值+稅少+随时看房","116.46705627441406250000","39.96347045898437500000","北京","朝阳","4室2厅4卫","高层楼层（共23层）","333.53平米","东南","26800000","80353元/平米","简装修","3","2005年","有"
"344","西南向大3居，客厅餐厅5扇落地大窗，采光好，视野开阔","116.44364166259765625000","39.95635604858398437500","北京","东城","3室2厅2卫","中层楼层（共20层）","205.43平米","西南","20500000","99791元/平米","精装修","3","2008年","有"
"345","裘马都 大四居 有钥匙 临凤凰城，金星园，太阳公元","116.46575927734375000000","39.97190475463867187500","北京","朝阳","4室2厅4卫","低层楼层（共24层）","295平米","南北","26990000","91492元/平米","简装修","3","2006年","有"
"346","临湖大独栋+600平花园+全新装修未住+新风地暖","116.51976776123046875000","40.03159332275390625000","北京","朝阳","5室3厅5卫","低层地上层数（共2层）","566平米","南","88990000","157226元/平米","精装修","3","2006年","无"
"347","石景山改善置换 御景山高品质社区 成熟社区 交通方便","116.19882965087890625000","39.92957687377929687500","北京","石景山","3室2厅2卫","高层楼层（共19层）","146.69平米","南","7680000","52355元/平米","精装修","3","2002年","无"
"348","香格里拉商圈、鲁班奖户型、人车分流、带游泳馆、健身房、环境好","116.31002044677734375000","39.95016479492187500000","北京","海淀","3室1厅2卫","低层楼层（共29层）","180.6平米","西北","11250000","62292元/平米","简装修","3","2002年","无"
"349","温泉入户 雄安新区旁","116.35790252685546875000","39.14686584472656250000","北京","北京周边","3室2厅2卫","高层地上层数（共3层）","150平米","暂无","2300000","15333元/平米","毛坯","3","2018年","无"
"350","法式园精装修三居，采光好，满屋无个税，为你而选","116.44620513916015625000","40.07923507690429687500","北京","昌平","3室1厅2卫","高层楼层（共6层）","120.85平米","南","4800000","39719元/平米","精装修","3","2002年","无"
"351","九州地产新上 蓝天花园中高层两居 满五一 南北通透前后双阳台","116.64006805419921875000","39.66064834594726562500","北京","大兴","2室2厅1卫","高层楼层（共6层）","91平米","南北","2400000","26374元/平米","简装修","3","2005年","有"
"352","客厅双卧朝南！南北3居、08年商品、有钥匙 、广渠门前后不临街","116.44581604003906250000","39.90372085571289062500","北京","东城","2室2厅2卫","高层楼层（共11层）","96.3平米","南北","11400000","118380元/平米","精装修","3","2008年","有"
"353","新出房源（0税）温泉花园精装2居室 家电全送","116.41967010498046875000","40.13536834716796875000","北京","昌平","2室1厅1卫","高层楼层（共6层）","80.12平米","南北","2750000","34324元/平米","简装修","3","2003年","有"
"354","观景花瓣湖+双卫设计+带衣帽间+户型方正 同福熙润泽大湖华贸紫薇","116.40933990478515625000","40.04040527343750000000","北京","朝阳","2室2厅2卫","低层楼层（共31层）","117.21平米","南","10000000","85317元/平米","精装修","3","2008年","有"
"355","方庄 二环边上 三居室 经典好房 布局合理 看房方便","116.45000457763671875000","39.87094879150390625000","北京","丰台","3室1厅1卫","低层楼层（共27层）","94.13平米","西北","6100000","64804元/平米","精装修","3","2000年","有"
"356","阳春光华橡树园 南北眼睛户型四居 精装修 看房随时","116.30671691894531250000","39.97232055664062500000","北京","海淀","4室2厅2卫","低层楼层（共13层）","151.34平米","南北","22000000","145368元/平米","精装修","3","2001年","有"
"357","宝星南向一居+婚房装修+高层采光视野无遮挡+临+看房方便","116.48714447021484375000","40.00535202026367187500","北京","朝阳","1室1厅1卫","高层楼层（共29层）","64平米","南","5000000","78125元/平米","精装修","3","2006年","无"
"358","天洋城四代豪装三居满二，送品牌家具家电","116.82711791992187500000","39.92099761962890625000","北京","燕郊","3室2厅2卫","低层楼层（共33层）","124平米","南北","3000000","24194元/平米","豪华装修","3","2013年","无"
"359","东方普罗旺斯临河1300平4800万 带游泳池 花园2000平","116.45780181884765625000","40.12490844726562500000","北京","昌平","8室6厅8卫","低层地上层数（共1层）","1000平米","南","48000000","48000元/平米","豪华装修","3","2010年","无"
"360","千平果岭大独栋 11米客厅 室内观光电梯 有钥匙随时看","116.56813049316406250000","40.05481338500976562500","北京","顺义","7室6厅7卫","低层地上层数（共4层）","1050平米","南","66000000","62857元/平米","精装修","3","2018年","无"
"361","通州 五河交汇 高层 南北两居 品质社区 临公园 看房方便","116.69252777099609375000","39.92712020874023437500","北京","通州","2室2厅1卫","中层楼层（共40层）","85平米","南北","5300000","62353元/平米","精装修","3","2011年","无"
"362","带地暖南向3居室！大西洋区户型！不临街、高层、带车位！","116.47333526611328125000","39.99840164184570312500","北京","朝阳","3室2厅2卫","高层楼层（共31层）","156平米","西南","13800000","88462元/平米","简装修","3","2008年","有"
"363","香悦四季 ！3室1厅 510万！看房方便！接受换房客户！","116.66594696044921875000","40.18676757812500000000","北京","顺义","3室1厅2卫","中层楼层（共15层）","121.05平米","南北","5100000","42131元/平米","精装修","3","2012年","有"
"364","万科幸福汇三室一厅一卫","116.07481384277343750000","39.66105270385742187500","北京","房山","3室1厅1卫","高层楼层（共13层）","95.25平米","南北","2400000","25197元/平米","简装修","3","2012年","有"
"365","中堂阅园 4室出售 户型方正 南北通透朝向","116.28515625000000000000","39.88845825195312500000","北京","丰台","4室2厅3卫","高层楼层（共30层）","197平米","南北","18000000","91371元/平米","豪华装修","3","2012年","无"
"366","仅收一个点万科南向3居＋保姆期间，满五年仅有住房，价钱可谈","116.41914367675781250000","40.03509521484375000000","北京","朝阳","3室1厅2卫","中层楼层（共25层）","169.05平米","南","12700000","75126元/平米","精装修","3","2000年","无"
"367","原香漫谷大三居 精装电梯房 生活方便 诚意出","116.01606750488281250000","39.72111892700195312500","北京","房山","3室2厅2卫","中层楼层（共20层）","129平米","南北","3100000","24031元/平米","毛坯","3","2015年","无"
"368","客厅7米 落地窗 空间感强 带阳台 大西洋仅三套 卖一套","116.47266387939453125000","39.99674224853515625000","北京","朝阳","3室2厅2卫","高层楼层（共14层）","157平米","东西","13200000","84076元/平米","精装修","3","2006年","有"
"369","京科苑+中间层小两居+南北通透+全明格局+前后不临街","116.25693511962890625000","40.21766281127929687500","北京","昌平","2室1厅1卫","中层楼层（共6层）","67.06平米","南北","2700000","40262元/平米","精装修","3","1998年","无"
"370","固安和心地段 孔雀城剑桥郡 精装洋房 两居 三居 成熟配套","116.28678131103515625000","39.47035980224609375000","北京","北京周边","2室2厅1卫","高层楼层（共18层）","75平米","南","1300000","17333元/平米","精装修","3","2017年","有"
"371","七家 蓝桥驿苑南北通透一居室 麻雀虽小五脏俱全","116.41184234619140625000","39.71694183349609375000","北京","大兴","1室1厅1卫","中层楼层（共15层）","56平米","南北","1990000","35536元/平米","简装修","3","2014年","有"
"372","中海品质 科技园区 中海苏黎世家 南北通透三居室","116.28858184814453125000","39.82468795776367187500","北京","丰台","3室2厅1卫","高层楼层（共11层）","95.86平米","西南","7950000","82933元/平米","豪华装修","3","2012年","无"
"373","业主精心设计装修，楼视野好，安静不临街，带双车位","116.46876525878906250000","40.00112152099609375000","北京","朝阳","3室2厅2卫","中层楼层（共29层）","134.92平米","西北","8900000","65965元/平米","简装修","3","2000年","无"
"374","房天下优选：怡海花园六期 精装修三居室 中间楼层，已满五年","116.30609130859375000000","39.84098815917968750000","北京","丰台","3室2厅2卫","中层楼层（共29层）","204.36平米","东南","13000000","63613元/平米","精装修","3","2006年","有"
